********************************************
HeapName:	Main Game Thread Heap
NumLeaks:	67591
********************************************
Address                Size    File
0x00000000043582EA      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004358396        8    
0x00000000043583AE       20    
0x00000000043583D2        8    
0x00000000043583EA        8    
0x0000000004358402       24    
0x000000000435842A      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435849E        8    
0x00000000043584B6       48    
0x000000000435850E      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x00000000043585BA        8    
0x00000000043585D2       20    
0x00000000043585F6        8    
0x000000000435860E        8    
0x0000000004358626       24    
0x000000000435864E      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x00000000043586C2        8    
0x00000000043586DA       48    
0x0000000004358732      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x00000000043587DE        8    
0x00000000043587F6       20    
0x000000000435881A        8    
0x0000000004358832        8    
0x000000000435884A       24    
0x0000000004358872      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435899E        8    
0x00000000043589B6       48    
0x0000000004358A0E      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004358ABA        8    
0x0000000004358AD2       20    
0x0000000004358AF6        8    
0x0000000004358B0E        8    
0x0000000004358B26       24    
0x0000000004358B4E      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004358BC2        8    
0x0000000004358BDA       48    
0x0000000004358C32      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004358CDE        8    
0x0000000004358CF6       20    
0x0000000004358D1A        8    
0x0000000004358D32        8    
0x0000000004358D4A       24    
0x0000000004358D72      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004358DE6        8    
0x0000000004358DFE       48    
0x0000000004358E56      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004358F02        8    
0x0000000004358F1A       20    
0x0000000004358F3E        8    
0x0000000004358F56        8    
0x0000000004358F6E       24    
0x0000000004358F96      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435900A        8    
0x0000000004359022       48    
0x000000000435907A      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004359126        8    
0x000000000435913E       20    
0x0000000004359162        8    
0x000000000435917A        8    
0x0000000004359192       24    
0x00000000043591BA      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435922E        8    
0x0000000004359246       48    
0x000000000435929E      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435934A        8    
0x0000000004359362       20    
0x0000000004359386        8    
0x000000000435939E        8    
0x00000000043593B6       24    
0x00000000043593DE      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004359452        8    
0x000000000435946A       48    
0x00000000043594C2      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435956E        8    
0x0000000004359586       20    
0x00000000043595AA        8    
0x00000000043595C2        8    
0x00000000043595DA       24    
0x0000000004359602      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004359676        8    
0x000000000435968E       48    
0x00000000043596E6      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004359792        8    
0x00000000043597AA       20    
0x00000000043597CE        8    
0x00000000043597E6        8    
0x00000000043597FE       24    
0x0000000004359826      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435989A        8    
0x00000000043598B2       48    
0x000000000435990A      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x00000000043599B6        8    
0x00000000043599CE       20    
0x00000000043599F2        8    
0x0000000004359A0A        8    
0x0000000004359A22       24    
0x0000000004359A4A      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004359ABE        8    
0x0000000004359AD6       48    
0x0000000004359B2E      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004359BDA        8    
0x0000000004359BF2       20    
0x0000000004359C16        8    
0x0000000004359C2E        8    
0x0000000004359C46       24    
0x0000000004359C6E      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004359D62        8    
0x0000000004359D7A       48    
0x0000000004359DD2      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004359E7E        8    
0x0000000004359E96       20    
0x0000000004359EBA        8    
0x0000000004359ED2        8    
0x0000000004359EEA       24    
0x0000000004359F12      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x0000000004359F86        8    
0x0000000004359F9E       48    
0x0000000004359FF6      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435A0A2        8    
0x000000000435A0BA       20    
0x000000000435A0DE        8    
0x000000000435A0F6        8    
0x000000000435A10E       24    
0x000000000435A136      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435A1AA        8    
0x000000000435A1C2       48    
0x000000000435A21A      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435A2C6        8    
0x000000000435A2DE       20    
0x000000000435A302        8    
0x000000000435A31A        8    
0x000000000435A332       24    
0x000000000435A35A      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435A3CE        8    
0x000000000435A3E6       48    
0x000000000435A43E      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435A4EA        8    
0x000000000435A502       20    
0x000000000435A526        8    
0x000000000435A53E        8    
0x000000000435A556       24    
0x000000000435A57E      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435A5F2        8    
0x000000000435A60A       48    
0x000000000435A662      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435A70E        8    
0x000000000435A726       20    
0x000000000435A74A        8    
0x000000000435A762        8    
0x000000000435A77A       24    
0x000000000435A7A2      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435A816        8    
0x000000000435A82E       48    
0x000000000435A886      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435A932        8    
0x000000000435A94A       20    
0x000000000435A96E        8    
0x000000000435A986        8    
0x000000000435A99E       24    
0x000000000435A9C6      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435AA96        8    
0x000000000435AAAE       48    
0x000000000435AB06      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435ABB2        8    
0x000000000435ABCA       20    
0x000000000435ABEE        8    
0x000000000435AC06        8    
0x000000000435AC1E       24    
0x000000000435AC46      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435ACBA        8    
0x000000000435ACD2       48    
0x000000000435AD2A      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435ADD6        8    
0x000000000435ADEE       20    
0x000000000435AE12        8    
0x000000000435AE2A        8    
0x000000000435AE42       24    
0x000000000435AE6A      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435AEDE        8    
0x000000000435AEF6       48    
0x000000000435AF4E      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435AFFA        8    
0x000000000435B012       20    
0x000000000435B036        8    
0x000000000435B04E        8    
0x000000000435B066       24    
0x000000000435B08E      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435B102        8    
0x000000000435B11A       48    
0x000000000435B172      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435B21E        8    
0x000000000435B236       20    
0x000000000435B25A        8    
0x000000000435B272        8    
0x000000000435B28A       24    
0x000000000435B2B2      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435B36A        8    
0x000000000435B382       48    
0x000000000435B3DA      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435B486        8    
0x000000000435B49E       20    
0x000000000435B4C2        8    
0x000000000435B4DA        8    
0x000000000435B4F2       24    
0x000000000435B51A      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435B58E        8    
0x000000000435B5A6       48    
0x000000000435B5FE      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435B6AA        8    
0x000000000435B6C2       20    
0x000000000435B6E6        8    
0x000000000435B6FE        8    
0x000000000435B716       24    
0x000000000435B73E      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435B7B2        8    
0x000000000435B7CA       48    
0x000000000435B822      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435B8CE        8    
0x000000000435B8E6       20    
0x000000000435B90A        8    
0x000000000435B922        8    
0x000000000435B93A       24    
0x000000000435B962      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435BA0A        8    
0x000000000435BA22       48    
0x000000000435BA7A      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435BB26        8    
0x000000000435BB3E       20    
0x000000000435BB62        8    
0x000000000435BB7A        8    
0x000000000435BB92       24    
0x000000000435BBBA      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435BC2E        8    
0x000000000435BC46       48    
0x000000000435BC9E      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435BD4A        8    
0x000000000435BD62       20    
0x000000000435BD86        8    
0x000000000435BD9E        8    
0x000000000435BDB6       24    
0x000000000435BDDE      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435BE7A        8    
0x000000000435BE92       48    
0x000000000435BEEA      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435BF96        8    
0x000000000435BFAE       20    
0x000000000435BFD2        8    
0x000000000435BFEA        8    
0x000000000435C002       24    
0x000000000435C02A      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435C0BE        8    
0x000000000435C0D6       48    
0x000000000435C12E      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435C1DA        8    
0x000000000435C1F2       20    
0x000000000435C216        8    
0x000000000435C22E        8    
0x000000000435C246       24    
0x000000000435C26E      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435C2FE        8    
0x000000000435C316       48    
0x000000000435C36E      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435C41A        8    
0x000000000435C432       20    
0x000000000435C456        8    
0x000000000435C46E        8    
0x000000000435C486       24    
0x000000000435C4AE      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435C53A        8    
0x000000000435C552       48    
0x000000000435C5AA      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435C656        8    
0x000000000435C66E       20    
0x000000000435C692        8    
0x000000000435C6AA        8    
0x000000000435C6C2       24    
0x000000000435C6EA      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435C772        8    
0x000000000435C78A       48    
0x000000000435C7E2      156    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435C88E        8    
0x000000000435C8A6       20    
0x000000000435C8CA        8    
0x000000000435C8E2        8    
0x000000000435C8FA       24    
0x000000000435C922      100    d:\paspy\documents\fsgameengine\edgamecore\registry.h:82
0x000000000435C9AE     2624    
0x000000000435D3FE       16    
0x000000000435D41E        8    
0x000000000435D436       48    
0x000000000435D48E       32    
0x000000000435D4D6       32    
0x000000000435D506        8    
0x000000000435D51E       36    d:\paspy\documents\fsgameengine\edutilities\contentmanager.hpp:58
0x000000000435D552      136    
0x000000000435E69A        8    
0x000000000435E6B2        8    
0x000000000435E713      136    
0x000000000435F85B        8    
0x000000000435F873        8    
0x000000000435F8D4     2856    
0x0000000004362B8C        8    
0x0000000004362BA4        8    
